2015-12-18,5826,4577
2015-12-19,7085,5564
2015-12-20,6889,5988
2015-12-21,6930,5991
2015-12-22,7502,6336
2015-12-23,8359,7080
2015-12-24,7700,6909
2015-12-26,5549,5307
2015-12-27,4656,4473
2015-12-28,4485,4306
2015-12-29,5143,4604
2015-12-30,5938,5088
2015-12-31,5414,4402
2016-01-02,4539,4840
2016-01-05,4113,3698
2016-01-06,4661,3816
2016-01-07,3866,3306
2016-01-08,4301,3644
2016-01-09,5186,4545
2016-01-10,5220,4551
2016-01-11,3968,3262
2016-01-12,3743,3103
2016-01-13,3956,3078
2016-01-14,3784,2911
2016-01-15,4416,3741
2016-01-16,5207,4564
2016-01-17,5009,4508
2016-01-18,4025,3433
2016-01-19,3844,2875
2016-01-20,4337,3435
2016-01-21,3534,2833
2016-01-22,4195,3446
2016-01-23,4982,4288
2016-01-24,4766,4332
2016-01-25,3773,2987
2016-01-26,3618,2874
2016-01-27,3986,2989
2016-01-28,3669,2726
2016-01-29,4072,3521
2016-01-30,5043,4322
2016-01-31,4907,4464
2016-02-01,4132,3648
2016-02-02,3757,3289
2016-02-03,4147,3351
2016-02-04,3842,3313
2016-02-05,4418,3844
2016-02-06,4444,4431
2016-02-07,3604,3549
2016-02-08,3810,3768
2016-02-09,4311,3982
2016-02-10,4020,3490
2016-02-11,3840,3140
2016-02-12,4218,3850
2016-02-13,5153,4302
2016-02-14,5131,4530
2016-02-15,3819,3428
2016-02-16,3793,3037
2016-02-17,4115,3310
2016-02-18,3460,2869
2016-02-19,4192,3577
2016-02-20,4760,4320
2016-02-21,4917,4404
2016-02-22,3690,3141
2016-02-23,3654,2932
2016-02-24,4167,3096
2016-02-25,3657,2938
2016-02-26,4243,3352
2016-02-27,4909,4146
2016-02-28,4833,4213
2016-02-29,3747,3285
2016-03-01,4028,3441
2016-03-02,4364,3535
2016-03-03,3745,3054
2016-03-04,4281,3771
2016-03-05,5248,4457
2016-03-06,5212,4512
2016-03-07,3953,3440
2016-03-08,3883,3355
2016-03-09,4109,3019
2016-03-10,3708,2859
2016-03-11,4483,3543
2016-03-12,5215,4211
2016-03-13,4941,4123
2016-03-14,3827,3147
2016-03-15,3640,3034
2016-03-16,4132,3252
2016-03-17,3693,2911
2016-03-18,4274,3462
2016-03-19,4854,4186
2016-03-20,4835,4015
2016-03-21,3709,3240
2016-03-22,3639,2980
2016-03-23,4299,3297
2016-03-24,3407,3400
2016-03-25,4438,3316
2016-03-26,4528,4319
2016-03-27,4243,3984
2016-03-28,3477,2953
2016-03-29,3494,2734
2016-03-30,3832,3009
2016-03-31,3716,2942
2016-04-01,4208,3893
2016-04-02,5352,4585
2016-04-03,5502,4688
2016-04-04,3807,3610
2016-04-05,3826,3153
2016-04-06,4150,3165
2016-04-07,3594,3022
2016-04-08,4346,3571
2016-04-09,5062,4254
2016-04-10,5041,4276
2016-04-11,3634,3113
2016-04-12,3855,3283
2016-04-13,3990,3068
2016-04-14,3657,2793
2016-04-15,4100,3547
2016-04-16,4137,3349
2016-04-17,5242,3386
2016-04-18,5091,3895
2016-04-19,4563,3622
2016-04-20,4789,3647
2016-04-21,4013,3079
2016-04-22,4373,3570
2016-04-23,5042,4345
2016-04-24,4898,4217
2016-04-25,3477,3059
2016-04-26,3568,2933
2016-04-27,4089,3156
2016-04-28,3495,2726
2016-04-29,4243,3513
2016-04-30,5204,4496
2016-05-01,5208,4569
2016-05-02,3842,3422
2016-05-03,3859,3284
2016-05-04,4309,3343
2016-05-05,4010,3065
2016-05-06,4720,3843
2016-05-07,6194,5139
2016-05-08,4402,4024
2016-05-09,3824,3227
2016-05-10,3417,2927
2016-05-11,4333,3074
2016-05-12,3830,2943
2016-05-13,4482,3528
2016-05-14,5123,4244
2016-05-15,5146,4264
2016-05-16,3970,3305
2016-05-17,3573,2909
2016-05-18,3884,3032
2016-05-19,3908,2840
2016-05-20,4405,3641
2016-05-21,5180,4087
2016-05-22,4764,4081
2016-05-23,3942,3053
2016-05-24,3451,2714
2016-05-25,3849,2887
2016-05-26,3589,2981
2016-05-27,4779,4237
2016-05-28,4196,4031
2016-05-29,4407,3944
2016-05-30,3771,3201
2016-05-31,4100,3820
2016-06-01,4361,3443
2016-06-02,3652,3014
2016-06-03,4323,3651
2016-06-04,4733,4385
2016-06-05,4903,4367
2016-06-06,3874,3275
2016-06-07,3595,3131
2016-06-08,3992,3202
2016-06-09,3566,2801
2016-06-10,4102,3668
2016-06-11,4600,4109
2016-06-12,4540,3919
2016-06-13,3785,3115
2016-06-14,3561,2877
2016-06-15,4120,3220
2016-06-16,3776,3116
2016-06-17,4492,3948
2016-06-18,5626,4780
2016-06-19,4412,3997
2016-06-20,3781,3255
2016-06-21,3517,3077
2016-06-22,3851,2943
2016-06-23,3522,2873
2016-06-24,4092,3321
2016-06-25,4700,4056
2016-06-26,4660,3922
2016-06-27,3693,2932
2016-06-28,3552,2791
2016-06-29,4011,3068
2016-06-30,3657,2923
2016-07-01,4534,3883
2016-07-02,5165,4225
2016-07-03,4952,4407
2016-07-04,3946,3496
2016-07-05,3747,3222
2016-07-06,4434,3468
2016-07-07,3285,3059
2016-07-08,4271,3776
2016-07-09,4707,4196
2016-07-10,4516,3952
2016-07-11,3785,3431
2016-07-12,3645,3017
2016-07-13,3935,3045
2016-07-14,3452,2789
2016-07-15,4070,3573
2016-07-16,4816,4190
2016-07-17,4597,4065
2016-07-18,3841,3250
2016-07-19,3554,3169
2016-07-20,3047,3445
2016-07-21,3656,3051
2016-07-22,4072,3603
2016-07-23,4743,3992
2016-07-24,4549,4039
2016-07-25,3773,3367
2016-07-26,3532,3122
2016-07-27,3765,3273
2016-07-28,3403,2866
2016-07-29,4110,3739
2016-07-30,4694,4186
2016-07-31,4747,4288
2016-08-01,4160,3853
2016-08-02,3850,3443
2016-08-03,4290,3584
2016-08-04,3611,3270
2016-08-05,4204,3776
2016-08-06,4715,4370
2016-08-07,4642,4111
2016-08-08,3932,3476
2016-08-09,3584,3141
2016-08-10,3999,3324
2016-08-11,3751,3284
2016-08-12,4340,3990
2016-08-13,4000,3871
2016-08-14,4044,3707
2016-08-15,3857,3625
2016-08-16,3941,3482
2016-08-17,4256,3606
2016-08-18,3776,3221
2016-08-19,4185,3754
2016-08-20,4830,4362
2016-08-21,4825,4237
2016-08-22,3933,3656
2016-08-23,3847,3346
2016-08-24,4244,3727
2016-08-25,4236,3029
2016-08-26,4692,3808
2016-08-27,4643,4142
2016-08-28,4705,4046
2016-08-29,3779,3288
2016-08-30,3739,3179
2016-08-31,4251,3431
2016-09-01,3113,3399
2016-09-02,4620,4168
2016-09-03,5418,4443
2016-09-04,4761,4252
2016-09-05,4202,3810
2016-09-06,4014,3741
2016-09-07,4330,3473
2016-09-08,3775,3155
2016-09-09,4261,3619
2016-09-10,5149,4301
2016-09-11,4712,4466
2016-09-12,3844,3305
2016-09-13,3475,2983
2016-09-14,3996,3267
2016-09-15,3621,3060
2016-09-16,4274,3675
2016-09-17,5000,4397
2016-09-18,4904,4584
2016-09-19,3863,3340
2016-09-20,3706,3215
2016-09-21,4262,3144
2016-09-22,3619,2807
2016-09-23,4232,3632
2016-09-24,4901,4260
2016-09-25,4929,4304
2016-09-26,3767,3203
2016-09-27,3593,2821
2016-09-28,3973,3007
2016-09-29,3545,2701
2016-09-30,4238,3654
2016-10-01,5482,4789
2016-10-02,5674,4742
2016-10-03,4189,3526
2016-10-04,3740,3301
2016-10-05,4219,3257
2016-10-06,3198,2919
2016-10-07,4255,3506
2016-10-08,5155,4343
2016-10-09,5286,4500
2016-10-10,3996,3150
2016-10-11,3405,2955
2016-10-12,3919,3136
2016-10-13,3827,2921
2016-10-14,4319,3354
2016-10-15,4878,4175
2016-10-16,5275,4403
2016-10-17,3674,3218
2016-10-18,3725,2905
2016-10-19,3943,2918
2016-10-20,3572,3051
2016-10-21,4374,3667
2016-10-22,5016,4114
2016-10-23,4996,4462
2016-10-24,3611,3027
2016-10-25,3619,2925
2016-10-26,4039,3000
2016-10-27,3569,2854
2016-10-28,4178,3505
2016-10-29,4887,3993
2016-10-30,5159,4278
2016-10-31,3768,3218
2016-11-01,4240,3651
2016-11-02,5341,4140
2016-11-03,4186,3992
2016-11-04,4421,4294
2016-11-05,4725,4396
2016-11-06,5325,4544
2016-11-07,3952,3564
2016-11-08,3874,3249
2016-11-09,4337,3383
2016-11-10,3586,2928
2016-11-11,4068,3634
2016-11-12,5191,4186
2016-11-13,5690,4605
2016-11-14,4032,3258
2016-11-15,3387,2959
2016-11-16,4236,3485
2016-11-17,3940,3044
2016-11-18,4491,3623
2016-11-19,5332,4470
2016-11-20,5539,4645
2016-11-21,4124,3413
2016-11-22,4328,3536
2016-11-23,4771,3620
2016-11-24,4239,3133
2016-11-25,4988,4494
2016-11-26,5423,4519
2016-11-27,5616,4679
2016-11-28,4168,3356
2016-11-29,3733,2941
2016-11-30,4575,3434
2016-12-01,4264,3458
2016-12-02,4469,3913
2016-12-03,5020,4505
2016-12-04,5697,4787
2016-12-05,4339,3787
2016-12-06,5167,4516
2016-12-07,4707,3752
2016-12-08,4362,3396
2016-12-09,5252,4157
2016-12-10,5389,4773
2016-12-11,5559,4686
2016-12-12,4509,3658
2016-12-13,4604,3667
2016-12-14,5186,3801
2016-12-15,5125,4127
2016-12-16,5473,4895
2016-12-17,6379,5360
2016-12-18,6558,5628
2016-12-19,5800,5069
2016-12-20,6241,5471
2016-12-21,7597,6367
2016-12-22,7275,6596
2016-12-23,8307,7293
2016-12-24,7430,6637
2016-12-26,5665,5262
2016-12-27,4675,4244
2016-12-28,5196,4790
2016-12-29,4802,4444
2016-12-30,6360,5798
2016-12-31,5598,4701
2017-01-02,5701,5218
2017-01-03,4639,4129
2017-01-04,4569,4016
2017-01-05,4105,3575
2017-01-06,4881,4348
2017-01-07,5608,4783
2017-01-08,5305,4691
2017-01-09,4115,3497
2017-01-10,3899,3218
2017-01-11,4271,3402
2017-01-12,3838,3073
2017-01-13,4550,3810
2017-01-14,5168,4549
2017-01-15,5459,4529
2017-01-16,4063,3502
2017-01-17,3787,3171
2017-01-18,4237,3300
2017-01-19,3470,3023
2017-01-20,3997,3733
2017-01-21,5486,4666
2017-01-22,5286,4513
2017-01-23,3982,3414
2017-01-24,3637,3115
2017-01-25,3994,3246
2017-01-26,3663,2749
2017-01-27,4619,3643
2017-01-28,5224,4390
2017-01-29,4946,4351
2017-01-30,3592,3118
2017-01-31,3833,3272
2017-02-01,4562,3755
2017-02-02,3917,3407
2017-02-03,4569,4210
2017-02-04,5381,4829
2017-02-05,5316,4517
2017-02-06,3866,3748
2017-02-07,3868,3470
2017-02-08,4581,3678
2017-02-09,3956,3349
2017-02-10,4772,4226
2017-02-11,5066,4470
2017-02-12,4949,4433
2017-02-13,4538,4335
2017-02-14,4229,3884
2017-02-15,3840,3410
2017-02-16,3928,3182
2017-02-17,4309,3678
2017-02-18,5418,4451
2017-02-19,3986,3302
2017-02-20,3018,3349
2017-02-21,3371,3278
2017-02-22,3834,3359
2017-02-23,3955,3486
2017-02-24,4549,3937
2017-02-25,4619,4514
2017-02-26,3877,3748
2017-02-27,3961,3901
2017-02-28,4589,4463
2017-03-01,4146,3897
2017-03-02,3882,3482
2017-03-03,4483,4109
2017-03-04,5382,4724
2017-03-05,5423,4698
2017-03-06,3882,3425
2017-03-07,3828,3319
2017-03-08,4111,3755
2017-03-09,3560,2979
2017-03-10,4183,3764
2017-03-11,5080,4417
2017-03-12,5304,4588
2017-03-13,3813,3346
2017-03-14,3598,3038
2017-03-15,4223,3479
2017-03-16,3609,3215
2017-03-17,4613,3925
2017-03-18,5232,4396
2017-03-19,5464,4733
2017-03-20,3949,3697
2017-03-21,3795,3207
2017-03-22,3962,3413
2017-03-23,3714,3040
2017-03-24,4212,3584
2017-03-25,5398,4534
2017-03-26,4917,4536
2017-03-27,3890,3250
2017-03-28,3104,2988
2017-03-29,4312,3448
2017-03-30,3646,3015
2017-03-31,4428,3967
2017-04-01,5827,5153
2017-04-02,3857,4020
2017-04-03,3403,292
2017-04-04,3144,3687
2017-04-05,3611,3762
2017-04-06,3480,3349
2017-04-07,4030,3918
2017-04-08,4921,4652
2017-04-09,5517,4600
2017-04-10,3424,3633
2017-04-11,3738,3571
2017-04-12,3827,3555
2017-04-13,4423,3875
2017-04-14,4357,3882
2017-04-15,4619,4712
2017-04-16,4925,4567
2017-04-17,3775,3483
2017-04-18,3550,3236
2017-04-19,4174,3441
2017-04-20,3387,3255
2017-04-21,4530,3934
2017-04-22,5074,4600
2017-04-23,5305,4676
2017-04-24,3429,3347
2017-04-25,3767,3157
2017-04-26,4307,3496
2017-04-27,3756,3085
2017-04-28,4391,3761
2017-04-29,5032,4567
2017-04-30,4939,4467
2017-05-01,5394,5012
2017-05-02,3968,3587
2017-05-03,4363,3628
2017-05-04,3687,3259
2017-05-05,4286,3879
2017-05-06,5233,4704
2017-05-07,5245,4656
2017-05-08,3888,3540
2017-05-09,3666,3288
2017-05-10,4205,3491
2017-05-11,3576,3148
2017-05-12,4683,4151
2017-05-13,6398,5503
2017-05-14,4717,4457
2017-05-15,3494,3534
2017-05-16,3890,3345
2017-05-17,4389,3553
2017-05-18,3778,3109
2017-05-19,4601,3930
2017-05-20,5369,4424
2017-05-21,5659,4725
2017-05-22,4101,3466
2017-05-23,4094,3242
2017-05-24,4200,3417
2017-05-25,3981,3199
2017-05-26,5395,4569
2017-05-27,5034,4333
2017-05-28,4784,4382
2017-05-29,3927,3380
2017-05-30,3904,3233
2017-05-31,4409,3538
2017-06-01,4165,3717
2017-06-02,4630,4234
2017-06-03,5307,4747
2017-06-04,5260,5074
2017-06-05,4094,3745
2017-06-06,3885,3368
2017-06-07,4516,3608
2017-06-08,3740,3092
2017-06-09,4612,3951
2017-06-10,5252,4481
2017-06-11,5472,4827
2017-06-12,3755,3372
2017-06-13,3789,3280
2017-06-14,4170,3493
2017-06-15,3922,3358
2017-06-16,5033,4374
2017-06-17,5867,5247
2017-06-18,4771,4398
2017-06-19,3942,3339
2017-06-20,3807,3456
2017-06-21,4099,3345
2017-06-22,3706,3022
2017-06-23,4465,3985
2017-06-24,5061,4508
2017-06-25,4960,4470
2017-06-26,3926,3205
2017-06-27,3828,3115
2017-06-28,4139,3269
2017-06-29,3778,3048
2017-06-30,4612,4137
2017-07-01,5552,4941
2017-07-02,5664,5007
2017-07-03,4275,3891
2017-07-04,3962,3742
2017-07-05,4419,3636
2017-07-06,3795,3336
2017-07-07,4638,4085
2017-07-08,5098,4594
2017-07-09,5321,4624
2017-07-10,4000,3583
2017-07-11,3778,3254
2017-07-12,4257,3300
2017-07-13,3812,3138
2017-07-14,4446,3876
2017-07-15,5051,4419
2017-07-16,5063,4657
2017-07-17,4116,3598
2017-07-18,3803,3336
2017-07-19,4389,3598
2017-07-20,3800,3490
2017-07-21,4538,3954
2017-07-22,5233,4406
2017-07-23,5294,4557
2017-07-24,3898,3560
2017-07-25,3738,3279
2017-07-26,4190,3349
2017-07-27,3801,3257
2017-07-28,4406,4053
2017-07-29,5270,4462
2017-07-30,5123,4610
2017-07-31,3990,3790
2017-08-01,4063,3701
2017-08-02,4643,3851
2017-08-03,4169,3598
2017-08-04,4515,4132
2017-08-05,5037,4684
2017-08-06,5015,4598
2017-08-07,4049,3756
2017-08-08,3690,3476
2017-08-09,4239,3631
2017-08-10,3974,3540
2017-08-11,4418,4302
2017-08-12,4277,3994
2017-08-13,4392,4054
2017-08-14,4039,3743
2017-08-15,3815,3685
